order_id,customer_id,item_count,grand_total,payment_mode,promo_code,vendor_discount_amount,promo_code_discount_percentage,is_favorite,is_rated,vendor_rating,driver_rating,deliverydistance,preparationtime,delivery_time,order_accepted_time,driver_accepted_time,ready_for_pickup_time,picked_up_time,delivered_time,delivery_date,vendor_id,created_at,LOCATION_NUMBER,LOCATION_TYPE,CID X LOC_NUM X VENDOR
164308,R5XAQ44,4,49.6,2,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,110,8/3/2024 3:08,0,Work,R5XAQ44 X 0 X 110
164309,XW90EAP,2,11.1,2,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,159,8/3/2024 3:08,0,,XW90EAP X 0 X 159
164310,EDCSZPM,2,24.7,2,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,110,8/3/2024 3:08,0,Home,EDCSZPM X 0 X 110
164312,EEWWR2C,5,69.5,2,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,192,8/3/2024 3:08,0,Home,EEWWR2C X 0 X 192
164313,A5OFONY,2,9.8,2,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,106,8/3/2024 3:09,0,Home,A5OFONY X 0 X 106
164315,CRQ74M6,5,35.2,2,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,298,8/3/2024 3:09,0,Home,CRQ74M6 X 0 X 298
164316,NGOPBF8,3,8.3,1,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,75,8/3/2024 3:11,0,Home,NGOPBF8 X 0 X 75
164320,NWZNS5P,2,6.8,1,,0,,,No,,0,0,,8/3/2024 1:43,,,,,,8/2/2024 5:30,154,8/3/2024 3:13,0,Home,NWZNS5P X 0 X 154
164321,EAUCO1M,4,62.8,2,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,134,8/3/2024 3:14,0,Home,EAUCO1M X 0 X 134
164323,Q2NSRXZ,9,45.4,1,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,78,8/3/2024 3:17,0,Other,Q2NSRXZ X 0 X 78
164324,7AMCAGF,3,19.3,1,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,154,8/3/2024 3:18,0,Home,7AMCAGF X 0 X 154
164325,O49LK57,2,42.1,1,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,274,8/3/2024 3:19,0,Home,O49LK57 X 0 X 274
164330,ZVFPRG1,6,34.8,2,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,159,8/3/2024 3:23,1,,ZVFPRG1 X 1 X 159
164333,0SIOQGR,2,12,2,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,4,8/3/2024 3:25,0,Other,0SIOQGR X 0 X 4
164334,WB681BO,5,34.5,2,,0,,,Yes,5,4,0,,,,,,,,8/2/2024 5:30,90,8/3/2024 3:26,0,Other,WB681BO X 0 X 90
164337,PHM4R50,5,26.4,1,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,78,8/3/2024 3:27,0,Work,PHM4R50 X 0 X 78
164340,Q6GRV2D,4,28.3,1,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,294,8/3/2024 3:28,0,Home,Q6GRV2D X 0 X 294
164342,WSJ9IZP,4,97.6,2,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,159,8/3/2024 3:30,0,Work,WSJ9IZP X 0 X 159
164345,QVZ1NPG,2,11.1,1,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,145,8/3/2024 3:35,0,Work,QVZ1NPG X 0 X 145
164346,KK5C3IZ,1,15.5,1,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,83,8/3/2024 3:36,0,Home,KK5C3IZ X 0 X 83
164348,JHFSJJN,3,16.9,1,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,75,8/3/2024 3:39,0,Other,JHFSJJN X 0 X 75
164350,P2XL30D,2,34,1,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,161,8/3/2024 3:40,0,Other,P2XL30D X 0 X 161
164351,MEA2WMG,4,21.2,1,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,199,8/3/2024 3:40,0,Home,MEA2WMG X 0 X 199
164355,MICNNLD,5,33.7,1,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,83,8/3/2024 3:44,0,Other,MICNNLD X 0 X 83
164356,CRSL74M,4,15,1,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,157,8/3/2024 3:46,0,Other,CRSL74M X 0 X 157
164357,BLDGNI4,6,11.9,1,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,66,8/3/2024 3:47,0,Other,BLDGNI4 X 0 X 66
164358,CIGTFUS,2,9.2,1,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,78,8/3/2024 3:47,0,Home,CIGTFUS X 0 X 78
164359,1JMYPSA,4,27.9,2,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,274,8/3/2024 3:50,0,,1JMYPSA X 0 X 274
164360,5XCETEN,4,16,1,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,195,8/3/2024 3:51,0,Home,5XCETEN X 0 X 195
164361,95DOM9X,2,14.4,1,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,105,8/3/2024 3:51,0,Work,95DOM9X X 0 X 105
164362,V4P64LJ,3,13.3,1,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,145,8/3/2024 3:52,0,Work,V4P64LJ X 0 X 145
164365,49ESIGB,2,9.5,1,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,106,8/3/2024 3:53,0,Work,49ESIGB X 0 X 106
164366,B97HZHV,4,27.5,1,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,106,8/3/2024 3:54,0,Home,B97HZHV X 0 X 106
164367,WOXOLN9,2,33.2,1,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,192,8/3/2024 3:54,0,Home,WOXOLN9 X 0 X 192
164369,2R69MAL,2,20.9,1,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,193,8/3/2024 3:55,0,Home,2R69MAL X 0 X 193
164371,HBM0RJX,2,7.1,1,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,195,8/3/2024 3:57,0,Home,HBM0RJX X 0 X 195
164374,1Z2P3S8,5,27.6,1,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,66,8/3/2024 3:59,0,Home,1Z2P3S8 X 0 X 66
164375,CRR5IEM,1,10.7,1,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,299,8/3/2024 4:00,0,Home,CRR5IEM X 0 X 299
164380,CZ2OMIL,2,13.9,2,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,33,8/3/2024 4:03,0,Work,CZ2OMIL X 0 X 33
164381,CRR5IEM,2,10.1,1,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,271,8/3/2024 4:03,0,Work,CRR5IEM X 0 X 271
164382,LXEOMC2,3,32.5,2,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,299,8/3/2024 4:03,0,Work,LXEOMC2 X 0 X 299
164383,YQSIXM7,2,10.1,1,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,90,8/3/2024 4:04,0,,YQSIXM7 X 0 X 90
164388,49ESIGB,1,14.7,2,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,110,8/3/2024 4:05,0,Work,49ESIGB X 0 X 110
164389,AA31G37,1,4.9,1,hakedPDO,0,,,Yes,5,5,0,,,,,,,,8/2/2024 5:30,85,8/3/2024 4:06,0,Work,AA31G37 X 0 X 85
164390,WZ8EABA,2,4.1,1,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,195,8/3/2024 4:06,0,Home,WZ8EABA X 0 X 195
164391,N8WINW9,1,4.6,1,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,157,8/3/2024 4:06,0,Home,N8WINW9 X 0 X 157
164392,0NH5LCU,2,5.4,1,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,161,8/3/2024 4:06,0,Home,0NH5LCU X 0 X 161
164393,WLWU8CR,2,9.8,2,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,4,8/3/2024 4:10,0,Home,WLWU8CR X 0 X 4
164394,APT05AH,2,10.3,2,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,78,8/3/2024 4:10,0,Other,APT05AH X 0 X 78
164396,UNJUDR3,4,14.4,1,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,160,8/3/2024 4:11,0,,UNJUDR3 X 0 X 160
164397,2QOHAEK,3,28.5,2,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,243,8/3/2024 4:13,0,,2QOHAEK X 0 X 243
164402,FHDIRYD,3,28.2,1,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,110,8/3/2024 4:14,0,Home,FHDIRYD X 0 X 110
164403,PNUQ7MF,2,5.7,1,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,78,8/3/2024 4:15,0,,PNUQ7MF X 0 X 78
164404,088BPLC,1,8.7,1,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,243,8/3/2024 4:15,0,,088BPLC X 0 X 243
164407,E4ZWBIY,7,28.8,2,,0,,,Yes,5,5,0,,,,,,,,8/2/2024 5:30,83,8/3/2024 4:17,0,,E4ZWBIY X 0 X 83
164408,UNJUDR3,4,15.5,1,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,90,8/3/2024 4:17,0,,UNJUDR3 X 0 X 90
164409,AZ0OGDU,4,8.4,1,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,199,8/3/2024 4:19,0,Home,AZ0OGDU X 0 X 199
164411,9SHNBZL,5,23.4,1,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,78,8/3/2024 4:21,0,Work,9SHNBZL X 0 X 78
164412,88M1DS6,3,13.6,1,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,157,8/3/2024 4:22,0,Home,88M1DS6 X 0 X 157
164415,MZY25SS,2,11.4,1,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,90,8/3/2024 4:27,0,Home,MZY25SS X 0 X 90
164416,LMJA99X,7,37.5,1,,0,,,No,,0,0,,8/3/2024 3:30,,,,,,8/2/2024 5:30,83,8/3/2024 4:27,0,Home,LMJA99X X 0 X 83
164417,IZ17PI0,2,18.8,1,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,196,8/3/2024 4:29,0,Home,IZ17PI0 X 0 X 196
164419,JHLR9GG,2,7.9,1,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,195,8/3/2024 4:31,1,,JHLR9GG X 1 X 195
164423,RBG0RBG,4,22.6,1,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,106,8/3/2024 4:32,0,,RBG0RBG X 0 X 106
164424,MARQK8V,3,12.8,1,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,115,8/3/2024 4:32,0,Home,MARQK8V X 0 X 115
164426,OMBIGUA,3,15.4,1,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,243,8/3/2024 4:33,0,Work,OMBIGUA X 0 X 243
164427,RBG0RBG,1,13.3,1,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,265,8/3/2024 4:33,0,,RBG0RBG X 0 X 265
164429,GU6PACX,2,9,1,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,193,8/3/2024 4:33,0,Other,GU6PACX X 0 X 193
164430,JHLR9GG,2,21.9,2,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,274,8/3/2024 4:34,1,,JHLR9GG X 1 X 274
164434,5V1VWH9,2,43.3,1,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,66,8/3/2024 4:38,0,Work,5V1VWH9 X 0 X 66
164436,5F2A0JX,3,21,2,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,274,8/3/2024 4:39,0,Work,5F2A0JX X 0 X 274
164437,MN0XCAL,1,9.2,1,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,113,8/3/2024 4:39,0,Work,MN0XCAL X 0 X 113
164439,N0F6B6U,4,13,1,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,196,8/3/2024 4:40,0,Work,N0F6B6U X 0 X 196
164440,171PB3P,2,9.2,1,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,78,8/3/2024 4:43,0,Work,171PB3P X 0 X 78
164441,D3BV4G6,2,10.9,1,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,154,8/3/2024 4:43,0,Home,D3BV4G6 X 0 X 154
164443,HGRYWV2,8,27.2,1,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,43,8/3/2024 4:47,0,,HGRYWV2 X 0 X 43
164445,T3B3XIT,2,8.4,1,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,90,8/3/2024 4:47,0,Home,T3B3XIT X 0 X 90
164449,CLXMEXI,8,43.5,1,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,105,8/3/2024 4:51,0,Other,CLXMEXI X 0 X 105
164451,HBM96ZV,2,6.8,1,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,193,8/3/2024 4:54,0,Other,HBM96ZV X 0 X 193
164454,B28LJKM,3,30.7,2,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,92,8/3/2024 4:56,0,Other,B28LJKM X 0 X 92
164456,N41VQEP,2,5.4,1,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,161,8/3/2024 4:59,0,Home,N41VQEP X 0 X 161
164458,7D8TY8V,1,20.1,1,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,83,8/3/2024 5:01,0,Home,7D8TY8V X 0 X 83
164459,XL85EYW,5,20.1,1,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,78,8/3/2024 5:02,0,Home,XL85EYW X 0 X 78
164460,CLXMEXI,3,19.8,2,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,105,8/3/2024 5:04,0,Other,CLXMEXI X 0 X 105
164462,H4MM1G2,5,28.3,1,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,104,8/3/2024 5:07,0,,H4MM1G2 X 0 X 104
164463,JS6I2D5,2,14.1,1,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,115,8/3/2024 5:08,0,Home,JS6I2D5 X 0 X 115
164464,9UWP9RI,2,24.2,1,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,201,8/3/2024 5:08,0,Home,9UWP9RI X 0 X 201
164466,ZYND98F,1,4.6,1,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,161,8/3/2024 5:12,0,Home,ZYND98F X 0 X 161
164468,GUT4W2E,4,16,1,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,148,8/3/2024 5:15,0,Home,GUT4W2E X 0 X 148
164469,W2S062E,4,12.5,1,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,304,8/3/2024 5:16,0,Work,W2S062E X 0 X 304
164470,Y2KTJW0,1,6,2,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,85,8/3/2024 5:18,0,Work,Y2KTJW0 X 0 X 85
164471,F6KMTZ0,3,17.7,1,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,104,8/3/2024 5:19,0,Work,F6KMTZ0 X 0 X 104
164472,VG99RCB,2,22.8,1,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,201,8/3/2024 5:20,0,Home,VG99RCB X 0 X 201
164475,I54CS5I,2,28.7,2,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,110,8/3/2024 5:21,0,Work,I54CS5I X 0 X 110
164476,92PEE24,1,7.6,2,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,105,8/3/2024 5:21,0,Work,92PEE24 X 0 X 105
164480,WPQE85F,2,12.2,1,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,148,8/3/2024 5:29,0,,WPQE85F X 0 X 148
164482,X1DF55Z,1,6.5,1,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,160,8/3/2024 5:33,0,,X1DF55Z X 0 X 160
164483,179E40X,3,13.7,1,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,271,8/3/2024 5:34,0,,179E40X X 0 X 271
164485,YBHMEG4,11,61.7,1,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,161,8/3/2024 5:34,0,Other,YBHMEG4 X 0 X 161
164488,179E40X,3,13.7,1,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,271,8/3/2024 5:40,0,,179E40X X 0 X 271
164489,K9COSTL,2,18.6,1,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,310,8/3/2024 5:41,0,,K9COSTL X 0 X 310
164495,TMM5MSG,3,13.9,1,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,78,8/3/2024 5:48,0,Home,TMM5MSG X 0 X 78
164499,YG6DI8R,1,5.7,1,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,193,8/3/2024 5:53,0,Home,YG6DI8R X 0 X 193
164502,X1DF55Z,1,6.5,1,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,160,8/3/2024 5:56,0,Home,X1DF55Z X 0 X 160
164503,FJ5PDVP,3,20.9,1,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,104,8/3/2024 5:56,0,Home,FJ5PDVP X 0 X 104
164505,68SWMQD,3,9.2,1,,0,,,No,,0,0,,8/3/2024 4:28,,,,,,8/2/2024 5:30,196,8/3/2024 6:00,0,Work,68SWMQD X 0 X 196
164507,9A7J2ZE,3,20.1,1,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,83,8/3/2024 6:01,0,Work,9A7J2ZE X 0 X 83
164508,GMIJLGK,4,15,1,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,43,8/3/2024 6:05,0,Other,GMIJLGK X 0 X 43
164509,N7AGZT3,2,9.2,1,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,83,8/3/2024 6:07,0,Work,N7AGZT3 X 0 X 83
164510,XABB70S,2,22.8,2,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,294,8/3/2024 6:11,0,Work,XABB70S X 0 X 294
164513,YTD6LYF,6,17.6,1,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,33,8/3/2024 6:16,0,Work,YTD6LYF X 0 X 33
164514,YEWZTZV,1,5.7,1,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,300,8/3/2024 6:20,0,Work,YEWZTZV X 0 X 300
164516,4GPKZ35,4,20.9,1,,0,,,No,,0,0,,,,,,,,8/2/2024 5:30,43,8/3/2024 6:31,0,Home,4GPKZ35 X 0 X 43
164518,TUV85NQ,5,11.4,1,,0,,,No,,0,0,,8/3/2024 5:20,,,,,,8/2/2024 5:30,145,8/3/2024 6:40,0,,TUV85NQ X 0 X 145
164520,17Q7881,1,7.3,1,,0,,,No,,0,0,,,,,,,,8/3/2024 5:30,221,8/3/2024 15:10,0,Work,17Q7881 X 0 X 221
164525,E8ION1G,2,16.5,1,,0,,,No,,0,0,,,,,,,,8/3/2024 5:30,13,8/3/2024 16:03,1,Other,E8ION1G X 1 X 13
164528,T2PK2DJ,1,6.2,2,,0,,,No,,0,0,,,,,,,,8/3/2024 5:30,221,8/3/2024 16:12,0,Work,T2PK2DJ X 0 X 221
164529,85TWZPD,5,40.2,2,,0,,,No,,0,0,,,,,,,,8/3/2024 5:30,303,8/3/2024 16:28,0,Work,85TWZPD X 0 X 303
164530,Z81ASO5,2,8.4,1,,0,,,No,,0,0,,,,,,,,8/3/2024 5:30,196,8/3/2024 16:31,0,Work,Z81ASO5 X 0 X 196
164531,FO7VVTC,3,10.6,1,,0,,,No,,0,0,,,,,,,,8/3/2024 5:30,75,8/3/2024 16:31,0,Home,FO7VVTC X 0 X 75
164533,WSVG6Y9,2,6.8,2,,0,,,No,,0,0,,,,,,,,8/3/2024 5:30,75,8/3/2024 16:39,1,Home,WSVG6Y9 X 1 X 75
164534,T6E6ON8,2,4.1,1,,0,,,No,,0,0,,,,,,,,8/3/2024 5:30,196,8/3/2024 16:41,0,Home,T6E6ON8 X 0 X 196
164535,LATNS5B,2,13.9,1,,0,,,No,,0,0,,,,,,,,8/3/2024 5:30,203,8/3/2024 16:55,0,Home,LATNS5B X 0 X 203
164537,D81AWVZ,9,19,1,,0,,,No,,0,0,,,,,,,,8/3/2024 5:30,231,8/3/2024 16:58,0,,D81AWVZ X 0 X 231
164540,802HAX2,2,6.5,1,,0,,,No,,0,0,,,,,,,,8/3/2024 5:30,196,8/3/2024 17:04,0,Work,802HAX2 X 0 X 196
164543,HPVGNNB,2,6.3,1,,0,,,No,,0,0,,,,,,,,8/3/2024 5:30,231,8/3/2024 17:18,0,,HPVGNNB X 0 X 231
164544,FOIQ4S7,1,7.1,1,,0,,,No,,0,0,,,,,,,,8/3/2024 5:30,85,8/3/2024 17:19,0,,FOIQ4S7 X 0 X 85
164546,NKZSMBH,2,6.5,1,,0,,,No,,0,0,,8/3/2024 15:48,,,,,,8/3/2024 5:30,193,8/3/2024 17:20,0,Other,NKZSMBH X 0 X 193
164550,QXDLX5M,3,11.1,1,,0,,,No,,0,0,,,,,,,,8/3/2024 5:30,231,8/3/2024 17:39,0,Home,QXDLX5M X 0 X 231
164552,SGQYNQ1,1,3.7,1,,0,,,No,,0,0,,,,,,,,8/3/2024 5:30,300,8/3/2024 17:45,0,Work,SGQYNQ1 X 0 X 300
164554,V2ZLSSQ,3,10.9,1,,0,,,No,,0,0,,,,,,,,8/3/2024 5:30,193,8/3/2024 17:50,0,Home,V2ZLSSQ X 0 X 193
164555,XW90EAP,2,16.2,2,,0,,,No,,0,0,,,,,,,,8/3/2024 5:30,13,8/3/2024 17:59,0,,XW90EAP X 0 X 13
164562,9KA6UX0,2,10.6,1,,0,,,No,,0,0,,,,,,,,8/3/2024 5:30,75,8/3/2024 18:14,0,Work,9KA6UX0 X 0 X 75
164564,KA2N5G0,3,22,1,,0,,,No,,0,0,,,,,,,,8/3/2024 5:30,303,8/3/2024 18:19,0,,KA2N5G0 X 0 X 303
164565,X4EU9W2,1,8.2,1,,0,,,No,,0,0,,,,,,,,8/3/2024 5:30,85,8/3/2024 18:21,0,Home,X4EU9W2 X 0 X 85
164566,8SKB0AY,1,5.7,1,,0,,,No,,0,0,,,,,,,,8/3/2024 5:30,300,8/3/2024 18:25,0,Home,8SKB0AY X 0 X 300
164567,NSAOM7R,3,12.2,1,,0,,,No,,0,0,,,,,,,,8/3/2024 5:30,231,8/3/2024 18:26,0,Home,NSAOM7R X 0 X 231
164568,EL4KP47,3,23.1,1,,0,,,No,,0,0,,,,,,,,8/3/2024 5:30,231,8/3/2024 18:27,0,Home,EL4KP47 X 0 X 231
164569,EL4KP47,2,7.3,1,,0,,,No,,0,0,,,,,,,,8/3/2024 5:30,231,8/3/2024 18:29,0,Home,EL4KP47 X 0 X 231
164570,4XFG5RG,3,21.3,2,,0,,,No,,0,0,,,,,,,,8/3/2024 5:30,188,8/3/2024 18:36,0,Home,4XFG5RG X 0 X 188
164572,6DS9BY0,1,12,2,,0,,,No,,0,0,,,,,,,,8/3/2024 5:30,300,8/3/2024 18:36,0,Home,6DS9BY0 X 0 X 300
164575,4UP3UD9,2,5.8,1,,0,,,No,,0,0,,,,,,,,8/3/2024 5:30,75,8/3/2024 18:38,0,Other,4UP3UD9 X 0 X 75
164579,ZQ48UKH,2,8.2,1,,0,,,No,,0,0,,,,,,,,8/3/2024 5:30,20,8/3/2024 18:57,0,Home,ZQ48UKH X 0 X 20
164583,WWJLJYZ,4,33.9,2,,0,,,No,,0,0,,,,,,,,8/3/2024 5:30,310,8/3/2024 19:06,0,Home,WWJLJYZ X 0 X 310
164585,ANFTQ7O,2,20.1,1,,0,,,No,,0,0,,,,,,,,8/3/2024 5:30,201,8/3/2024 19:06,0,Home,ANFTQ7O X 0 X 201
164586,JPSYO1H,4,30.7,2,,0,,,No,,0,0,,,,,,,,8/3/2024 5:30,113,8/3/2024 19:08,0,Home,JPSYO1H X 0 X 113
164590,O7J8LHD,2,11.7,1,,0,,,No,,0,0,,,,,,,,8/3/2024 5:30,149,8/3/2024 19:17,0,,O7J8LHD X 0 X 149
164591,A7B283X,2,13.3,2,,0,,,No,,0,0,,,,,,,,8/3/2024 5:30,33,8/3/2024 19:17,0,,A7B283X X 0 X 33
164594,K9YK37E,4,18.5,1,,0,,,No,,0,0,,,,,,,,8/3/2024 5:30,113,8/3/2024 19:23,0,Home,K9YK37E X 0 X 113
164597,NY73W6G,1,10.6,2,,0,,,No,,0,0,,,,,,,,8/3/2024 5:30,113,8/3/2024 19:39,0,Other,NY73W6G X 0 X 113
164601,UW3GRD6,2,8.7,1,,0,,,No,,0,0,,,,,,,,8/3/2024 5:30,157,8/3/2024 19:48,0,Other,UW3GRD6 X 0 X 157
164602,GNWXUXH,3,12,1,,0,,,No,,0,0,,,,,,,,8/3/2024 5:30,113,8/3/2024 19:48,0,Other,GNWXUXH X 0 X 113
164605,CCCSVEG,2,14.1,1,,0,,,No,,0,0,,,,,,,,8/3/2024 5:30,115,8/3/2024 19:51,0,Home,CCCSVEG X 0 X 115
164606,HA8E381,1,7.6,1,,0,,,No,,0,0,,,,,,,,8/3/2024 5:30,113,8/3/2024 19:51,0,Home,HA8E381 X 0 X 113
164610,5ISO1P9,3,15,1,,0,,,No,,0,0,,8/3/2024 18:27,,,,,,8/3/2024 5:30,203,8/3/2024 19:57,0,,5ISO1P9 X 0 X 203
164612,N5VDFJ4,3,23.9,1,,0,,,No,,0,0,,,,,,,,8/3/2024 5:30,113,8/3/2024 20:01,0,,N5VDFJ4 X 0 X 113
164613,TI2FHS7,4,20.8,2,,0,,,No,,0,0,,,,,,,,8/3/2024 5:30,300,8/3/2024 20:02,0,Home,TI2FHS7 X 0 X 300
164614,TL7Z2DM,5,18.2,1,,0,,,No,,0,0,,,,,,,,8/3/2024 5:30,75,8/3/2024 20:02,1,Home,TL7Z2DM X 1 X 75
164623,VAFWU8M,1,6,1,,0,,,No,,0,0,,,,,,,,8/3/2024 5:30,157,8/3/2024 20:14,0,Home,VAFWU8M X 0 X 157
164630,JPEZSZ8,2,5.7,1,,0,,,No,,0,0,,,,,,,,8/3/2024 5:30,289,8/3/2024 20:32,0,Home,JPEZSZ8 X 0 X 289
164631,LH12F3R,4,46.4,1,,0,,,No,,0,0,,,,,,,,8/3/2024 5:30,192,8/3/2024 20:32,0,Work,LH12F3R X 0 X 192
164634,HFXH7O7,3,19.5,2,,0,,,No,,0,0,,,,,,,,8/3/2024 5:30,13,8/3/2024 20:33,0,,HFXH7O7 X 0 X 13
164635,E1RLW1Z,1,20.1,1,,0,,,No,,0,0,,,,,,,,8/3/2024 5:30,83,8/3/2024 20:37,0,Home,E1RLW1Z X 0 X 83
164636,HX76ORD,5,34,2,,0,,,No,,0,0,,,,,,,,8/3/2024 5:30,159,8/3/2024 20:39,0,Other,HX76ORD X 0 X 159
164637,2EBAIOX,3,24.7,1,,0,,,No,,0,0,,,,,,,,8/3/2024 5:30,113,8/3/2024 20:39,0,Other,2EBAIOX X 0 X 113
164641,Y8OGZS1,8,15,1,,0,,,Yes,2,2,0,,,,,,,,8/3/2024 5:30,196,8/3/2024 20:45,0,Home,Y8OGZS1 X 0 X 196
164646,XP6MPJ3,1,8.2,1,,0,,,No,,0,0,,,,,,,,8/3/2024 5:30,113,8/3/2024 20:53,0,Home,XP6MPJ3 X 0 X 113
164647,L80H66D,2,13,1,,0,,,No,,0,0,,,,,,,,8/3/2024 5:30,157,8/3/2024 20:54,0,Home,L80H66D X 0 X 157
164649,XP5OI1S,1,6.5,1,,0,,,No,,0,0,,,,,,,,8/3/2024 5:30,160,8/3/2024 20:56,0,,XP5OI1S X 0 X 160
